 TITLE = "Post Processing Tecplot"
 VARIABLES = "X", "Y", "uf"
 ZONE T="BIG ZONE", I=         130 , J=         128 , DATAPACKING=POINT
         126          27  -5.41234505E-04
         127          27  -2.37723478E-04
         128          27  -5.83961191E-05
         129          27   0.00000000    
         130          27   2.94793390E-05
           1          28   0.00000000    
           2          28  -1.03129387E-04
           3          28  -3.98587377E-04
           4          28  -8.75318190E-04
           5          28  -1.52257178E-03
           6          28  -2.33002030E-03
           7          28  -3.28775845E-03
           8          28  -4.38629184E-03
           9          28  -5.61653497E-03
          10          28  -6.96979277E-03
          11          28  -8.43775272E-03
          12          28  -1.00124655E-02
          13          28  -1.16863297E-02
          14          28  -1.34520764E-02
          15          28  -1.53027512E-02
          16          28  -1.72316991E-02
          17          28  -1.92325395E-02
          18          28  -2.12991610E-02
          19          28  -2.34256946E-02
          20          28  -2.56065018E-02
          21          28  -2.78361570E-02
          22          28  -3.01094409E-02
          23          28  -3.24213058E-02
          24          28  -3.47668752E-02
          25          28  -3.71414348E-02
          26          28  -3.95403989E-02
          27          28  -4.19593155E-02
          28          28  -4.43938449E-02
          29          28  -4.68397550E-02
          30          28  -4.92929071E-02
          31          28  -5.17492406E-02
          32          28  -5.42047508E-02
          33          28  -5.66555113E-02
          34          28  -5.90976439E-02
          35          28  -6.15273118E-02
          36          28  -6.39407113E-02
          37          28  -6.63340613E-02
          38          28  -6.87036514E-02
          39          28  -7.10457191E-02
          40          28  -7.33565688E-02
          41          28  -7.56324902E-02
          42          28  -7.78697878E-02
          43          28  -8.00647736E-02
          44          28  -8.22137743E-02
          45          28  -8.43130946E-02
          46          28  -8.63590837E-02
          47          28  -8.83480608E-02
          48          28  -9.02763754E-02
          49          28  -9.21403915E-02
          50          28  -9.39364806E-02
          51          28  -9.56610292E-02
          52          28  -9.73104760E-02
          53          28  -9.88812670E-02
          54          28 -0.100369900    
          55          28 -0.101772912    
          56          28 -0.103086911    
          57          28 -0.104308546    
          58          28 -0.105434567    
          59          28 -0.106461778    
          60          28 -0.107387111    
          61          28 -0.108207583    
          62          28 -0.108920328    
          63          28 -0.109522626    
          64          28 -0.110011898    
          65          28 -0.110385701    
          66          28 -0.110641792    
          67          28 -0.110778101    
          68          28 -0.110792764    
          69          28 -0.110684127    
          70          28 -0.110450774    
          71          28 -0.110091537    
          72          28 -0.109605491    
          73          28 -0.108992025    
          74          28 -0.108250797    
          75          28 -0.107381769    
          76          28 -0.106385261    
          77          28 -0.105261900    
          78          28 -0.104012690    
          79          28 -0.102638982    
          80          28 -0.101142541    
          81          28  -9.95254964E-02
          82          28  -9.77903754E-02
          83          28  -9.59401578E-02
          84          28  -9.39781889E-02
          85          28  -9.19082984E-02
          86          28  -8.97347108E-02
          87          28  -8.74620825E-02
          88          28  -8.50955322E-02
          89          28  -8.26405734E-02
          90          28  -8.01031515E-02
          91          28  -7.74896368E-02
          92          28  -7.48067722E-02
          93          28  -7.20617250E-02
          94          28  -6.92619905E-02
          95          28  -6.64154142E-02
          96          28  -6.35301769E-02
          97          28  -6.06147349E-02
          98          28  -5.76777793E-02
          99          28  -5.47282323E-02
         100          28  -5.17751798E-02
         101          28  -4.88278456E-02
         102          28  -4.58955355E-02
         103          28  -4.29875776E-02
         104          28  -4.01132852E-02
         105          28  -3.72819155E-02
         106          28  -3.45025733E-02
         107          28  -3.17841917E-02
         108          28  -2.91354675E-02
         109          28  -2.65647955E-02
         110          28  -2.40802262E-02
         111          28  -2.16894075E-02
         112          28  -1.93995330E-02
         113          28  -1.72172952E-02
         114          28  -1.51488474E-02
         115          28  -1.31997596E-02
         116          28  -1.13749849E-02
         117          28  -9.67883039E-03
         118          28  -8.11493676E-03
         119          28  -6.68626279E-03
         120          28  -5.39506786E-03
         121          28  -4.24292078E-03
         122          28  -3.23069817E-03
         123          28  -2.35859468E-03
         124          28  -1.62614742E-03
         125          28  -1.03225617E-03
         126          28  -5.75219397E-04
         127          28  -2.52772617E-04
         128          28  -6.21284416E-05
         129          28   0.00000000    
         130          28   3.13948658E-05
           1          29   0.00000000    
