 TITLE = "Post Processing Tecplot"
 VARIABLES = "X", "Y", "vf"
 ZONE T="BIG ZONE", I=         128 , J=         130 , DATAPACKING=POINT
          26          37   5.96476458E-02
          27          37   6.01434410E-02
          28          37   6.05251789E-02
          29          37   6.07952252E-02
          30          37   6.09557442E-02
          31          37   6.10087104E-02
          32          37   6.09558672E-02
          33          37   6.07987493E-02
          34          37   6.05387017E-02
          35          37   6.01769052E-02
          36          37   5.97143397E-02
          37          37   5.91518097E-02
          38          37   5.84899932E-02
          39          37   5.77294342E-02
          40          37   5.68705760E-02
          41          37   5.59137873E-02
          42          37   5.48593365E-02
          43          37   5.37074842E-02
          44          37   5.24584651E-02
          45          37   5.11125214E-02
          46          37   4.96699288E-02
          47          37   4.81310189E-02
          48          37   4.64962050E-02
          49          37   4.47660014E-02
          50          37   4.29410674E-02
          51          37   4.10222001E-02
          52          37   3.90103869E-02
          53          37   3.69068012E-02
          54          37   3.47128287E-02
          55          37   3.24301459E-02
          56          37   3.00606396E-02
          57          37   2.76064780E-02
          58          37   2.50701718E-02
          59          37   2.24545021E-02
          60          37   1.97626147E-02
          61          37   1.69979706E-02
          62          37   1.41644245E-02
          63          37   1.12661747E-02
          64          37   8.30780063E-03
          65          37   5.29429270E-03
          66          37   2.23102467E-03
          67          37  -8.76234553E-04
          68          37  -4.02129581E-03
          69          37  -7.19757564E-03
          70          37  -1.03980983E-02
          71          37  -1.36154592E-02
          72          37  -1.68418922E-02
          73          37  -2.00692173E-02
          74          37  -2.32889000E-02
          75          37  -2.64920425E-02
          76          37  -2.96694189E-02
          77          37  -3.28114815E-02
          78          37  -3.59083824E-02
          79          37  -3.89500372E-02
          80          37  -4.19261232E-02
          81          37  -4.48261127E-02
          82          37  -4.76393476E-02
          83          37  -5.03550880E-02
          84          37  -5.29625081E-02
          85          37  -5.54508083E-02
          86          37  -5.78092672E-02
          87          37  -6.00272678E-02
          88          37  -6.20944053E-02
          89          37  -6.40005395E-02
          90          37  -6.57358766E-02
          91          37  -6.72910362E-02
          92          37  -6.86571598E-02
          93          37  -6.98259696E-02
          94          37  -7.07898363E-02
          95          37  -7.15419203E-02
          96          37  -7.20761940E-02
          97          37  -7.23875612E-02
          98          37  -7.24719316E-02
          99          37  -7.23263174E-02
         100          37  -7.19488263E-02
         101          37  -7.13388696E-02
         102          37  -7.04970807E-02
         103          37  -6.94254637E-02
         104          37  -6.81274086E-02
         105          37  -6.66077062E-02
         106          37  -6.48726001E-02
         107          37  -6.29297942E-02
         108          37  -6.07884265E-02
         109          37  -5.84590994E-02
         110          37  -5.59538268E-02
         111          37  -5.32859825E-02
         112          37  -5.04703000E-02
         113          37  -4.75227386E-02
         114          37  -4.44604643E-02
         115          37  -4.13017310E-02
         116          37  -3.80658098E-02
         117          37  -3.47728580E-02
         118          37  -3.14438269E-02
         119          37  -2.81003378E-02
         120          37  -2.47645546E-02
         121          37  -2.14590672E-02
         122          37  -1.82067789E-02
         123          37  -1.50307612E-02
         124          37  -1.19541464E-02
         125          37  -9.00000241E-03
         126          37  -6.19121501E-03
         127          37  -3.55043402E-03
         128          37  -1.09937182E-03
           1          38   2.25564744E-03
           2          38   6.60663191E-03
           3          38   1.08089605E-02
           4          38   1.48554910E-02
           5          38   1.87403467E-02
           6          38   2.24590972E-02
           7          38   2.60085817E-02
           8          38   2.93867998E-02
           9          38   3.25927623E-02
